# Time(sec)	Measured F1(Hz)
120.362542,1000000.000020
120.862501,1000000.000180
121.362519,999999.999790
121.862279,1000000.000080
122.362322,999999.999960
122.862239,1000000.000180
123.362246,999999.999930
123.862346,1000000.000080
124.362301,1000000.000160
124.862119,1000000.000060
125.362659,1000000.000020
125.862761,999999.999790
126.362323,999999.999930
126.862094,999999.999980
127.362524,1000000.000230
127.862120,1000000.000000
128.362819,999999.999840
128.862650,999999.999700
129.362759,1000000.000110
129.862498,999999.999850
130.362772,999999.999900
130.862198,1000000.000120
131.362911,999999.999950
131.862907,999999.999960
132.362314,1000000.000120
132.861977,1000000.000150
133.362257,1000000.000150
133.862981,1000000.000110
134.362177,1000000.000150
134.862710,1000000.000020
135.362546,1000000.000010
135.862538,1000000.000200
136.362070,999999.999930
136.862290,999999.999970
137.362059,1000000.000000
137.862518,999999.999900
138.362671,999999.999960
138.862212,1000000.000030
139.362057,999999.999910
139.862559,1000000.000000
140.362111,1000000.000090
140.862761,1000000.000050
141.362535,1000000.000080
141.862758,999999.999980
142.362726,1000000.000010
142.862303,1000000.000280
143.361965,999999.999810
143.862132,1000000.000040
144.362302,1000000.000080
144.862188,1000000.000040
145.363023,999999.999940
145.862066,999999.999980
146.362602,1000000.000200
146.861988,999999.999830
147.362130,1000000.000080
147.862334,1000000.000200
148.362747,1000000.000010
148.862708,1000000.000020
149.362428,999999.999880
149.862276,999999.999980
150.362402,999999.999910
150.862050,999999.999950
151.362469,999999.999990
151.862369,1000000.000150
152.362508,999999.999940
152.862980,999999.999980
153.362506,999999.999990
153.862380,999999.999890
154.362533,999999.999910
154.862222,1000000.000020
155.362776,1000000.000000
155.862779,1000000.000120
156.362426,999999.999980
156.862604,1000000.000100
157.362412,1000000.000100
157.862596,999999.999920
158.362414,999999.999890
158.862325,1000000.000050
159.362059,999999.999920
159.862328,1000000.000280
160.362576,999999.999990
160.862464,999999.999950
161.362761,999999.999930
161.862356,1000000.000010
162.362574,999999.999790
162.862416,1000000.000340
163.362705,1000000.000040
163.862292,1000000.000060
164.362544,1000000.000100
164.862628,1000000.000050
165.362465,1000000.000030
165.862919,1000000.000050
166.362814,1000000.000100
166.862026,999999.999880
167.362440,999999.999960
167.861951,999999.999990
168.362079,1000000.000120
168.862078,999999.999910
169.362100,1000000.000050
169.861942,999999.999990
170.362530,1000000.000200
170.862029,1000000.000040
171.362420,1000000.000060
171.861973,999999.999940
172.362828,999999.999900
172.862465,1000000.000150
173.362736,1000000.000000
173.862310,1000000.000090
174.362743,999999.999940
174.862067,1000000.000080
175.362422,999999.999840
175.862230,1000000.000000
176.362723,999999.999950
176.862855,999999.999920
177.362522,1000000.000060
177.863035,999999.999950
178.363010,1000000.000060
178.862207,999999.999970
179.362519,999999.999950
179.862408,1000000.000080
180.362179,1000000.000010
180.861975,1000000.000060
181.362638,999999.999890
181.862678,999999.999830
182.362063,999999.999910
182.863072,999999.999890
183.362819,1000000.000190
183.862823,999999.999910
184.362574,1000000.000020
184.863028,1000000.000110
185.362160,1000000.000020
185.862463,1000000.000150
186.362609,999999.999840
186.862926,1000000.000160
187.362293,1000000.000330
187.862124,999999.999970
188.362496,1000000.000180
188.862388,1000000.000050
189.362674,999999.999920
189.862367,999999.999890
190.362422,1000000.000040
190.862339,1000000.000140
191.362609,999999.999960
191.862566,1000000.000200
192.362595,1000000.000010
192.861970,1000000.000120
193.362839,999999.999950
193.862419,1000000.000170
194.362241,1000000.000040
194.862966,1000000.000240
195.362609,999999.999960
195.862474,999999.999680
196.362004,999999.999800
196.861970,1000000.000040
197.361916,1000000.000300
197.862680,1000000.000080
198.362185,999999.999930
198.862020,1000000.000160
199.362148,999999.999900
199.861944,1000000.000140
200.362459,999999.999910
200.861999,1000000.000210
201.362565,1000000.000200
201.862686,999999.999780
202.362751,1000000.000070
202.862057,999999.999800
203.362166,999999.999940
203.862147,1000000.000100
204.362463,1000000.000010
204.862411,999999.999930
205.362441,999999.999850
205.862249,1000000.000010
206.362061,999999.999970
206.862824,1000000.000090
207.362236,1000000.000030
207.862747,1000000.000000
208.362302,1000000.000150
208.862165,1000000.000060
209.362638,1000000.000070
209.862123,1000000.000050
210.362379,1000000.000090
210.861978,999999.999850
211.362096,999999.999860
211.862189,1000000.000010
212.362064,999999.999950
212.862779,999999.999950
213.362329,999999.999960
213.862427,1000000.000350
214.362240,1000000.000250
214.862329,999999.999850
215.361896,1000000.000150
215.862963,1000000.000000
216.362249,999999.999990
216.862504,1000000.000010
217.362217,999999.999900
217.862633,999999.999980
218.362971,999999.999950
218.862929,1000000.000030
219.362771,999999.999960
219.862752,1000000.000060
220.362001,999999.999970
220.862147,1000000.000250
221.362465,1000000.000160
221.862125,1000000.000020
222.362351,1000000.000000
222.862580,1000000.000120
223.362129,999999.999740
223.862113,1000000.000130
224.362625,1000000.000160
224.862498,1000000.000000
225.362158,999999.999890
225.862423,999999.999850
226.362727,999999.999810
226.862115,999999.999890
227.362936,999999.999950
227.862598,999999.999870
228.361985,999999.999930
228.862091,1000000.000030
229.362831,999999.999990
229.862280,999999.999870
230.362911,1000000.000080
230.862616,1000000.000160
231.361987,1000000.000080
231.862047,999999.999900
232.362204,1000000.000000
232.862754,1000000.000090
233.362053,1000000.000020
233.862714,999999.999990
234.362570,1000000.000100
234.862722,999999.999890
235.362211,1000000.000050
235.862591,999999.999870
236.362067,999999.999880
236.862578,1000000.000110
237.362582,999999.999900
237.862866,1000000.000010
238.361930,1000000.000220
238.862338,999999.999970
239.361948,1000000.000210
239.862465,999999.999910
240.361970,1000000.000200
240.862786,1000000.000130
241.362526,1000000.000080
241.862479,999999.999960
242.362687,1000000.000150
242.862221,1000000.000150
243.362755,1000000.000060
243.862595,1000000.000050
244.362827,999999.999870
244.861948,1000000.000010
245.362007,1000000.000000
245.862051,999999.999950
246.362498,1000000.000060
246.862537,999999.999960
247.362277,999999.999810
247.861941,999999.999780
248.362432,1000000.000170
248.862274,999999.999910
249.361914,999999.999890
249.862119,1000000.000060
250.361954,1000000.000000
250.862164,1000000.000120
251.362250,1000000.000010
251.862566,999999.999940
252.362342,1000000.000090
252.862397,1000000.000010
253.362516,1000000.000040
253.861991,1000000.000040
254.362398,999999.999830
254.862308,1000000.000100
255.362432,1000000.000100
255.862915,999999.999910
256.362178,999999.999930
256.862962,1000000.000060
257.362326,999999.999980
257.862743,1000000.000090
258.361901,999999.999980
258.862523,999999.999960
259.362483,1000000.000000
259.861923,999999.999900
260.362087,1000000.000170
260.863107,999999.999970
261.362430,1000000.000010
261.862125,1000000.000140
262.362417,999999.999930
262.862841,999999.999970
263.362159,999999.999990
263.862104,1000000.000090
264.362126,1000000.000080
264.862924,999999.999840
265.362642,999999.999950
265.862742,999999.999790
266.362276,999999.999850
266.862518,999999.999980
267.362236,999999.999950
267.862397,999999.999960
268.362085,999999.999830
268.862538,1000000.000110
269.362581,1000000.000040
269.862566,1000000.000110
270.361997,999999.999990
270.862123,1000000.000060
271.362319,999999.999990
271.862031,999999.999820
272.362391,1000000.000010
272.862989,1000000.000130
273.362158,999999.999940
273.862367,1000000.000100
274.362238,999999.999910
274.862103,999999.999990
275.362603,1000000.000030
275.862302,1000000.000040
276.362628,1000000.000130
276.862389,999999.999900
277.362707,1000000.000040
277.862519,1000000.000170
278.361945,999999.999890
278.862262,999999.999850
279.362250,1000000.000220
279.862158,1000000.000020
280.362705,1000000.000090
280.861883,1000000.000020
281.362461,999999.999940
281.862723,999999.999940
282.362681,1000000.000060
282.862014,1000000.000060
283.362282,1000000.000130
283.862586,1000000.000040
284.362250,1000000.000250
284.861918,999999.999850
285.362775,1000000.000100
285.862174,999999.999810
286.362996,1000000.000060
286.862814,999999.999930
287.362012,1000000.000030
287.862875,1000000.000050
288.362033,999999.999960
288.861940,1000000.000140
289.362774,1000000.000160
289.861848,999999.999970
290.362455,999999.999970
290.862911,999999.999890
291.361883,999999.999970
291.862172,1000000.000110
292.362153,999999.999950
292.862094,1000000.000090
293.362545,999999.999670
293.862026,1000000.000090
294.362454,1000000.000010
294.861851,999999.999940
295.362067,999999.999890
295.862041,1000000.000020
296.361863,999999.999870
296.861909,1000000.000020
297.361893,999999.999990
297.862780,999999.999940
298.362918,1000000.000020
298.862955,1000000.000090
299.362096,1000000.000000
299.862161,999999.999990
300.362273,1000000.000130
300.862340,1000000.000040
301.363878,999999.999910
301.862212,1000000.000200
302.362353,999999.999990
302.862243,999999.999840
303.362065,999999.999990
303.862638,1000000.000020
304.362164,999999.999920
304.862797,999999.999990
305.361893,999999.999920
305.862591,1000000.000020
306.362094,1000000.000020
306.862549,999999.999910
307.362490,999999.999920
307.862048,1000000.000040
308.362483,1000000.000150
308.862681,1000000.000200
309.362052,999999.999940
309.862209,1000000.000190
310.362663,1000000.000150
310.862646,1000000.000200
311.361853,1000000.000010
311.861977,999999.999820
312.362819,1000000.000140
312.862123,999999.999960
313.362782,1000000.000090
313.863163,1000000.000140
314.362134,1000000.000080
314.862833,1000000.000060
315.361894,1000000.000110
315.862191,999999.999890
316.362044,1000000.000040
316.862077,1000000.000160
317.361905,1000000.000050
317.862322,1000000.000000
318.362251,1000000.000040
318.862483,1000000.000180
319.361958,1000000.000020
319.862896,1000000.000200
320.362396,1000000.000160
320.862551,999999.999960
321.362679,999999.999620
321.862606,999999.999950
322.362267,1000000.000160
322.861971,1000000.000010
323.362145,1000000.000090
323.863011,1000000.000040
324.362255,999999.999970
324.861975,1000000.000100
325.362504,1000000.000070
325.862639,999999.999810
326.362959,1000000.000090
326.862673,1000000.000020
327.362772,999999.999980
327.862010,1000000.000040
328.362374,1000000.000050
328.862001,1000000.000040
329.361991,999999.999930
329.862851,999999.999900
330.362437,1000000.000280
330.862095,1000000.000030
331.362036,999999.999920
331.862147,999999.999900
332.362195,1000000.000120
332.862419,1000000.000060
333.362127,999999.999860
333.862639,1000000.000130
334.362610,999999.999940
334.862304,1000000.000070
335.361987,1000000.000140
335.862246,1000000.000040
336.362265,1000000.000100
336.862208,1000000.000020
337.362577,1000000.000160
337.862729,1000000.000040
338.362754,1000000.000040
338.862062,999999.999990
339.362111,1000000.000220
339.862532,1000000.000140
340.363215,999999.999770
340.862506,999999.999920
341.362554,1000000.000070
341.862383,1000000.000000
342.362391,1000000.000000
342.862155,999999.999900
343.362355,999999.999800
343.862434,1000000.000170
344.362454,999999.999900
344.861951,999999.999960
345.362126,999999.999930
345.862300,999999.999810
346.362530,1000000.000030
346.862410,999999.999970
